feature	mzmed	mzmin	mzmax	rtmed	rtmin	rtmax	npeaks	241008_M274_01_HILIC_pos_B1.mzXML	241008_M274_01_HILIC_pos_B10.mzXML	241008_M274_01_HILIC_pos_B11.mzXML	241008_M274_01_HILIC_pos_B12.mzXML	241008_M274_01_HILIC_pos_B13.mzXML	241008_M274_01_HILIC_pos_B14.mzXML	241008_M274_01_HILIC_pos_B15.mzXML	241008_M274_01_HILIC_pos_B16.mzXML	241008_M274_01_HILIC_pos_B17.mzXML	241008_M274_01_HILIC_pos_B18.mzXML	241008_M274_01_HILIC_pos_B19.mzXML	241008_M274_01_HILIC_pos_B2.mzXML	241008_M274_01_HILIC_pos_B20.mzXML	241008_M274_01_HILIC_pos_B21.mzXML	241008_M274_01_HILIC_pos_B22.mzXML	241008_M274_01_HILIC_pos_B23.mzXML	241008_M274_01_HILIC_pos_B3.mzXML	241008_M274_01_HILIC_pos_B4.mzXML	241008_M274_01_HILIC_pos_B5.mzXML	241008_M274_01_HILIC_pos_B6.mzXML	241008_M274_01_HILIC_pos_B7.mzXML	241008_M274_01_HILIC_pos_B8.mzXML	241008_M274_01_HILIC_pos_B9.mzXML
FT1804	490.276440600292	490.276440600292	490.276440600292	382.53257132893	382.53257132893	382.53257132893	1	2.60432060889547	2.50717855297118	2.80785924481932	2.40033389646709	3.02036957502705	2.82104066827715	2.81875208957709	2.50586400478533	2.29858915283643	2.88999645235321	2.14587542638774	2.56728185518252	2.81587206342243	2.54267295953545	2.95352742735268	2.69687595759869	2.79521527494951	2.79829294828983	1.73943414934724	2.8343947027572	2.61878754705018	2.88187844501758	2.72885645404755
FT1805	490.954289842499	490.953397408211	490.955965810966	427.644442566982	426.840774328312	428.059303413683	7	4.0353846881379	4.1419476434756	3.91921657271288	4.07682954366309	4.17617701310106	3.65542941108467	3.82432249258089	3.81131126855923	3.83733048381071	4.08617862253044	3.61271175688061	3.84976963244438	3.86219502120689	3.98143792828899	3.57296221694	3.95626746709307	3.83152013483374	3.89254319743267	3.99306805142993	3.9362768860108	3.88420343950528	4.23689554356375	3.94730274857404
FT1806	490.883034773173	490.883034773173	490.883034773173	391.206728786852	391.206728786852	391.206728786852	1	2.85400945476475	3.14739356399304	3.21110980070284	2.38455665668519	2.99381686072231	3.09604587949654	2.95387197580454	2.81137521801364	2.81638469092587	3.23205082315487	3.11697617301601	2.52606468316287	2.53457873084067	2.79696481429872	2.5990076482309	3.07103355060104	2.68238775524446	3.29311065995955	2.62047248835583	2.64961404683669	3.28258431487041	2.79844568457807	3.06143181016142
FT1807	491.249904987986	491.237949169662	491.253067669786	390.615672805981	386.65143369428	412.453852184882	45	4.39896534923702	4.42314392790389	4.34292570675271	4.40975061164973	4.22175051233727	4.25380478803056	4.26028036400622	4.25477514588678	4.36854516609103	4.2624030780509	4.26038938982323	4.61566623422127	4.6146112799306	4.41876853920009	4.37782470744168	4.35610657851367	4.29102921417903	4.17935763204423	4.05832698068803	4.42940440002713	4.35911645702009	4.26389955175518	4.40692082411895
FT1808	491.212044072431	491.212044072431	491.212044072431	436.915560428154	436.915560428154	436.915560428154	1	2.66389024716967	2.45813126275411	2.6582501414073	2.69920392531518	2.65101723029643	2.73043289278886	2.8008404585627	2.85936070018913	2.81798884685035	2.73297489580791	3.22033863813586	2.51075632921993	2.53073544031181	2.44755837405026	2.28512112828625	2.41841707517708	2.06906017182379	2.74080244212729	2.95366150342617	NA	2.62799013556415	2.76534214118636	2.68474542019076
FT1809	491.285887769616	491.269135858636	491.288038767288	316.297033182703	309.805278056092	320.533346179778	45	4.12967580290677	3.99322773834845	4.30066527538395	3.97512579981364	4.36638435794884	4.36922181859659	4.40075010443675	4.35362208658289	4.42303203654703	4.24372869996572	4.6229475836735	4.55659337772986	4.26195264825472	4.24054292572351	4.31306392928697	4.2269347102859	4.1485359461397	4.37138915466707	4.4641622443121	4.02273261575281	4.4078228000347	4.31945756140446	4.14596767531368
FT1810	491.30404264927	491.302659534264	491.305425764276	352.606348796648	352.39982673654	352.812870856755	2	2.54681188712642	2.33004135596969	2.31997675623003	2.64574728844804	2.33693698072848	2.25147573584194	2.27375935662088	2.44777840656162	2.43957015412669	2.34771729630355	2.4107059394148	2.63787137518503	2.45051666235948	2.51162893276741	2.72643589587773	2.43891261429576	2.75589524025597	2.48670144240196	2.46539440040439	2.16668315888793	2.31485391084647	2.47535596398982	2.53933949759247
FT1811	491.789934775541	491.789934775541	491.789934775541	624.758783164777	624.758783164777	624.758783164777	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.32328310999632	NA	NA	NA	NA	NA	NA	NA	NA
FT1812	492.041116136823	492.039875072295	492.054158729476	425.676518473893	424.548250173158	438.248470298232	8	3.87724558247115	3.76860625407859	3.80836794235967	3.99111353228657	3.7717505798703	3.8800494404685	3.85207586012861	3.73613022098615	3.65062982350111	3.38631220171896	3.96583397180049	3.51312415313433	3.76578039670644	3.79088195986236	3.5807078695188	3.87015561836221	3.64760278434762	3.72780045594881	3.6371999846496	3.64995361649885	3.83426432336481	3.60152199137932	3.80105251666932
FT1813	492.335157468281	492.324119077785	492.351209523343	33.5433885526826	31.0893261714078	36.6105523173072	47	4.84971721293955	4.69206990573131	4.49591225196673	4.84950452659184	4.71223125004492	4.47154901736195	4.58482289470541	4.60637907982642	4.56931717614989	4.70683933307384	4.44974306967872	4.78298672827182	4.81583298041675	4.78956364542382	4.4712775752032	4.69785644703868	4.9438952705111	4.69003123769592	4.79814686054902	4.82006160325977	4.39613890411283	4.61527149835283	4.82939089926533
FT1814	492.364840451998	492.364840451998	492.364840451998	78.6248439628275	78.6248439628275	78.6248439628275	1	3.36246537871279	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.63046087207826	3.29241451110914	NA	NA	3.54872768565849	NA	NA	NA	NA	3.32856889991983	NA
FT1815	492.288456799716	492.24068057816	492.290664341463	315.22211784539	299.352425420756	318.20024366049	8	3.57927589231802	3.45248159067072	3.8053484445805	3.62280147755315	3.62603916981392	3.8652960711566	3.88631820059034	3.79811955782879	3.83586038894205	3.69079323851544	4.11062861295492	3.75744424806712	3.64172058702496	3.63853862788076	3.68005891892713	3.69768695911157	3.28687490155339	3.87098678282391	3.72917880267335	3.36092149756714	3.91106228205767	3.79049948039702	3.60211682632154
FT1816	492.271835016838	492.251425119071	492.307050173432	370.603915740597	352.39982673654	385.38273993957	4	2.81654790053026	3.01577253517447	3.12787096724797	2.7430503116106	3.29604490146346	3.28801365882669	3.3748780702181	3.38667949135913	3.29436517195778	3.01058756757836	3.4601801909761	4.11346403884949	3.23979958300273	2.91346206784321	3.3315742152866	3.08262200114681	3.04091326964159	3.3782746877392	3.29572463471834	2.96403534985309	3.21688291080179	2.90386123854964	2.82254073016189
FT1817	493.009365308199	492.951545183313	493.012157273385	428.527106647459	425.234291483987	439.802730082955	52	4.68579593139314	4.64431076708825	4.45775473314484	4.75279370372977	4.55339560206176	4.44791726387519	4.47344810980622	4.58044701772496	4.52798430068356	4.60242136615895	4.45544354963706	4.30357662424035	4.61186252639332	4.59692654757003	4.51437376180673	4.6368044375206	4.77379595819814	4.5956364613585	4.74003702032959	4.65484021264383	4.52203573046989	4.72770276363385	4.70735988950882
FT1818	493.174470005256	493.170712297669	493.184104515377	405.076152478393	401.410553396348	414.581787040368	14	3.46134488325053	3.6771631251892	3.62666294624007	3.46241493914133	3.6595820965844	3.69881740866063	3.67768057544795	3.43772975341421	3.61966342254045	3.58031457191358	3.80543949424295	3.69065390435129	3.52980766563199	3.55766382232099	3.36693755294661	3.48000249309723	3.49010592219769	3.60493077188709	3.70174681017037	3.50693506569099	3.69653877113272	3.49683782107269	3.54967694170021
FT1819	493.273378202118	493.267019553443	493.275100692913	484.275561858966	474.532685401253	498.252648307276	9	2.63541859884723	2.92281828193929	3.29110406977168	2.68529654332054	3.49138316967509	3.67553389932469	3.63500886678672	3.39169148979538	3.15877407538279	3.25937961562859	3.89372332662843	3.06247849751908	2.83443691915218	2.73683745154866	3.2736478931533	3.14804143842094	3.017794538593	3.08280040219005	3.77726100378771	2.65854342465457	3.69676777461764	3.17067196123053	3.01757412867834
FT1820	493.327835105255	493.325770965138	493.429268643621	33.900780631979	32.7765715462208	41.1121002148542	29	4.30295462561183	4.13076720143785	3.91572702652442	4.32445211478547	4.09382232810578	3.9367770187348	4.01019879661758	3.97069844187233	4.00595938296017	4.17638252162138	3.82897032843572	4.19433719867887	4.26868740718787	4.21360653038213	4.011748166232	4.10013128977183	4.32486461121353	4.05028988064059	4.24220945666561	4.23156077394332	3.71278625467814	3.95641930945814	4.2594799116458
FT1821	493.34673164362	493.335836475468	493.441107298875	120.379981681059	114.501443804618	128.544441557945	6	3.3975862277368	3.33940754480603	3.02153487025118	3.4415658247571	3.17881689456695	3.09074573087248	3.29162692783523	3.16528590239842	3.12666197079374	3.28864753240683	3.00315652748037	3.31062968392829	3.2288132073769	3.21491351712011	3.25483552662785	3.2340426366833	3.52783076772011	3.13002444615968	3.40452959327837	3.49717251991404	2.91440708937373	3.23741834475295	3.36414351872882
FT1822	493.290453024382	493.290453024382	493.290453024382	318.20024366049	318.20024366049	318.20024366049	1	2.33213089562075	1.41058289417496	2.78711840694397	2.19220854774262	2.85681480789264	3.22723055813649	2.97952015170455	2.82507563773462	3.18120064989868	2.73225133099844	2.55962621913113	3.13732892419688	2.33481871359635	2.75103006720097	2.81487302646186	2.74756303501547	2.62894068509943	2.87603712350859	2.78796196567669	2.1553658685887	2.64482826639507	2.808410598248	2.15658618953086
FT1823	493.270839430089	493.270839430089	493.270839430089	353.203364829597	353.203364829597	353.203364829597	1	2.15066931119415	1.71665812413302	2.67476195669779	1.34965851575128	2.52366437315369	1.63077532310727	2.63159006692408	2.1355804129144	2.41493289408414	NA	2.50562772002916	2.24642334484654	2.19900452324926	2.03121781963154	2.53534351515329	NA	2.37452724988028	2.38905482002888	2.52621507707643	2.14074086633596	1.98794071492952	2.22159189607159	1.8352425829201
FT1824	493.295344940243	493.291402713102	493.299287167385	264.051278187031	263.96228565866	264.140270715401	2	3.21660186791916	2.99799600789087	2.71793283527182	3.35615575245644	3.03040054227805	2.75628215346191	2.87465112769587	2.8596214581495	2.84122779134606	2.87688200678359	2.70350447889924	2.91172970799798	2.95796499625244	2.94151460744976	2.79562428782607	3.01043200709902	3.12660734980278	2.90782704871668	2.9415533546434	3.17586804549285	2.60022961767918	3.01340191803501	3.09243607191306
FT1825	493.428497554005	493.428497554005	493.428497554005	280.825550451665	280.825550451665	280.825550451665	1	3.26038520256181	3.17735561321996	2.97382527839749	3.40143424496731	3.20264009722435	2.91059159879676	3.0581148420243	3.01750812240293	3.06597657450014	3.0507582580354	2.8696730586835	3.18407537131071	3.19195070394399	3.15523783317634	3.06773287559317	3.10859906640964	3.44816817317018	3.03108152068535	3.08003009461632	3.27800249779445	2.73940281789543	3.13074521739912	3.15823538428811
FT1826	494.182117543797	494.182117543797	494.182117543797	415.548426061154	415.548426061154	415.548426061154	1	2.99206242262276	3.05902058229537	3.1820524767321	3.03120413478784	3.11585428096391	3.17202406470716	3.03132247586142	3.13247722128468	3.11041455818366	3.10213416493514	3.12765570862187	3.1097777893099	3.05648186772134	2.97035682692671	3.19273797382788	3.14247776631603	3.05919648429098	3.13175655620424	3.1247152499971	3.16458436096938	2.97748652075555	2.98840705188099	3.079286961433
FT1827	494.236929286054	494.236929286054	494.236929286054	381.273504045468	381.273504045468	381.273504045468	1	3.47398404451374	3.52577846437621	3.50578579693986	3.47617768420925	3.45793061140766	3.44062621550628	3.41639549388515	3.47390750301699	3.44094311777393	3.48519444167505	3.36013987583942	3.58453430449939	3.53945490534742	3.4136327561825	3.63703486619684	3.43472869714516	3.56559849193186	3.48432069923775	3.49483705855614	3.56761515325035	3.44007035087845	3.54742146458276	3.44666628762234
FT1828	494.324137944222	494.322611318526	494.327990752143	300.228946615042	297.647656763744	300.620324732872	3	2.58880236502674	2.42741948848733	1.95244324824256	2.71289555758126	1.34958595710042	1.51698409241926	2.151536794737	2.15184538883828	2.2010683337424	2.44332084704575	2.05068944388342	2.24845020237584	2.50445503924278	2.52449656093616	1.90926421762748	2.17235587593198	2.72360038619642	1.93552933299444	2.4752196257937	2.58519715865913	2.01604540690612	2.50362805763039	2.67456432733775
FT1829	494.421941395259	494.376405114908	494.428012234001	41.6153987704945	39.5682673438727	45.4569866559154	4	4.33286268045053	4.13393721639411	3.95955766090216	4.36468805519019	4.30364466144978	4.00434424247778	4.04733651617024	4.01493878260161	4.12438434552207	4.19065721128288	4.0126712904075	4.22246418522356	4.2138577332858	4.20930848642235	4.06171812243986	4.20935557517629	4.36794354110998	4.24925398559352	4.28847435292681	4.32923396760059	3.90204821332851	4.25037354601038	4.27796612760938
FT1830	494.369492920955	494.369160615412	494.369825226498	77.2019026344255	77.1868276834423	77.2169775854087	2	NA	NA	NA	NA	NA	NA	NA	2.04500940948016	2.14803734642555	2.10199941968775	NA	NA	2.52258231810598	2.43729324213763	NA	NA	NA	NA	NA	NA	1.86020918693199	NA	NA
FT1831	494.302950444608	494.302950444608	494.302950444608	475.909312058151	475.909312058151	475.909312058151	1	2.29156222746234	2.28754328794358	2.47359588812423	2.39711874158095	2.21162836476458	2.43286798075066	2.3740438686777	2.38770644066996	2.37207370535854	1.60913576488094	2.79804148233462	2.49357351325569	2.20832828327214	2.44001119926934	2.71834124844902	2.43819153237094	2.52613951449254	2.46899245798939	2.3064458901557	2.4891328488173	2.30858548885218	2.47915997709806	2.34567843274108
FT1832	495.062210021561	495.061421413821	495.062876901875	257.647631864087	237.803680273706	282.712480906581	16	4.56141053762113	4.45720038343644	4.2738859964764	4.34215281757547	4.35486947961674	4.21850177116588	4.20165936657282	4.15812888301098	4.39746120787778	4.36200438988764	4.18572698436643	4.41013530595805	3.83154043799209	4.54074679100908	4.36003559716546	4.38506970218872	4.47413856902673	4.1160660681522	4.41138390610979	4.52178593654065	4.31806604247263	4.48334861564403	4.52954310888396
FT1833	495.254301552917	495.254301552917	495.254301552917	356.561299332592	356.561299332592	356.561299332592	1	3.12741643712273	3.12724920010735	3.052329131192	3.18252256110231	3.13463670279053	3.24332215697311	3.16509107409271	3.13267886548356	3.14475638359331	3.11055612918365	3.27660625092495	3.07148349685979	3.18280167707225	3.16887822773588	3.24812237919074	3.21273635881726	3.1445948374052	3.11013884126598	3.2281399935971	3.2210552701517	3.04326583134525	2.97245661598675	3.15318265098674
FT1834	495.262699603771	495.262699603771	495.262699603771	378.679077074549	378.679077074549	378.679077074549	1	3.29428423919456	3.23419492295315	3.13449554980728	3.39501619615806	3.16611102545475	3.23224180777276	3.12454045525012	3.16533250888325	3.20247560045628	3.25494366050322	2.7846474201132	3.2684763265816	3.24014590125417	3.33109067735882	3.31440240205312	3.23159992526934	3.30181112660896	3.28767518504457	3.34504614419176	3.32273885425326	3.08729974635082	3.11696116390613	3.20719010362674
FT1835	495.291438782346	495.291438782346	495.291438782346	477.303087461365	477.303087461365	477.303087461365	1	2.54921118137923	2.54748260039009	2.48072321399628	2.60509453400068	2.53369616200995	2.36977404172513	2.34794993961121	2.6831816728309	2.36157626198021	2.48540150830167	2.73449548262003	2.4655414989395	2.53409963837586	2.59714853560794	2.76929682582966	2.43831005734981	2.49359496266337	2.35727575621397	2.7324319902808	2.62933900094358	2.32750700655215	2.48922303118895	2.53815313539864
FT1836	495.439459794994	495.307027931099	495.441917704003	40.9582977244692	39.7739981460413	43.7255915581248	19	3.98277761437698	4.27557131618989	4.02113383830022	4.12812900123642	4.10581913556403	3.94630866122201	3.82868768538314	3.94428015365369	3.79971652763182	3.81775397151709	3.80151046368786	3.92836422671862	3.94519834919047	3.9461698857191	3.79685876241221	3.85599835414165	4.14702263165646	3.84875033017316	3.73822675727212	4.02680812177261	3.69568931806345	3.70159921570895	3.93694023729717
FT1837	495.439410169784	495.438547291612	495.441093183306	112.789561708955	109.373886464072	128.152916129452	10	2.5960409616001	2.9555560557526	3.03267036738633	2.85113326580742	2.66654031633476	2.40713535060202	2.32873740298409	2.41809456521488	2.51484024436575	NA	NA	2.34025952484378	NA	2.31042209394277	2.52326235939103	2.73959789808208	2.63935161284194	2.67296258887032	2.28156870862712	2.62293580807942	NA	2.23989178323768	2.33149151985916
FT1838	495.406081965643	495.372126938017	495.440036993268	70.7421988408391	64.2975699982359	77.1868276834423	2	2.94369663794945	NA	2.21615724271954	NA	2.68909784211015	NA	NA	2.43079408788513	2.45515902426703	NA	NA	2.30524294795461	NA	NA	NA	2.79560813861026	3.02777901178955	2.81189318206	2.93352010420664	NA	2.18245930915403	2.42763972128045	NA
FT1839	495.439720780361	495.439720780361	495.439720780361	300.389476603729	300.389476603729	300.389476603729	1	3.22443113808005	3.39571376932537	3.00313459010922	3.02781545564267	3.10435675257844	3.07759031992771	2.76427120695713	3.49204978081762	3.41988477312907	3.20548618661794	3.11981867030529	3.74038749600763	4.03607021408188	3.4141909799407	3.40527228146566	2.95937841083044	2.91745210113804	3.4853651564331	2.435249721935	3.14413566989449	3.02438369073207	2.71785593246877	2.98959642158586
FT1840	495.269533489848	495.269533489848	495.269533489848	324.818214389592	324.818214389592	324.818214389592	1	2.84773126650272	2.53518104580117	2.46984600534105	2.82105794556708	2.3840922203561	2.54697763182328	2.27268523655073	2.70510728982769	2.40848501689638	2.49432596345918	2.56252386905833	2.44331099003433	2.64088885395918	2.34555777870763	2.76272946087131	2.47243151236092	2.51099462380308	2.58731780288006	2.77617994800716	2.69656620597039	2.53606125768631	2.41538542790552	2.23779810195475
