feature	mzmed	mzmin	mzmax	rtmed	rtmin	rtmax	npeaks	241008_M274_01_HILIC_neg_B1.mzXML	241008_M274_01_HILIC_neg_B10.mzXML	241008_M274_01_HILIC_neg_B11.mzXML	241008_M274_01_HILIC_neg_B12.mzXML	241008_M274_01_HILIC_neg_B13.mzXML	241008_M274_01_HILIC_neg_B14.mzXML	241008_M274_01_HILIC_neg_B15.mzXML	241008_M274_01_HILIC_neg_B16.mzXML	241008_M274_01_HILIC_neg_B17.mzXML	241008_M274_01_HILIC_neg_B18.mzXML	241008_M274_01_HILIC_neg_B19.mzXML	241008_M274_01_HILIC_neg_B2.mzXML	241008_M274_01_HILIC_neg_B20.mzXML	241008_M274_01_HILIC_neg_B21.mzXML	241008_M274_01_HILIC_neg_B22.mzXML	241008_M274_01_HILIC_neg_B23.mzXML	241008_M274_01_HILIC_neg_B3.mzXML	241008_M274_01_HILIC_neg_B4.mzXML	241008_M274_01_HILIC_neg_B5.mzXML	241008_M274_01_HILIC_neg_B6.mzXML	241008_M274_01_HILIC_neg_B7.mzXML	241008_M274_01_HILIC_neg_B8.mzXML	241008_M274_01_HILIC_neg_B9.mzXML	241008_M274_01_HILIC_neg_BHI.ctr..mzXML	241008_M274_01_HILIC_neg_Bifido_01.mzXML	241008_M274_01_HILIC_neg_Bifido_02.mzXML	241008_M274_01_HILIC_neg_HM008.mzXML	241008_M274_01_HILIC_neg_HM013.mzXML	241008_M274_01_HILIC_neg_HM014.mzXML	241008_M274_01_HILIC_neg_HM016.mzXML	241008_M274_01_HILIC_neg_HM017.mzXML	241008_M274_01_HILIC_neg_HM018.mzXML	241008_M274_01_HILIC_neg_HM021.mzXML	241008_M274_01_HILIC_neg_HM032.mzXML	241008_M274_01_HILIC_neg_HM039.mzXML	241008_M274_01_HILIC_neg_HM042.mzXML	241008_M274_01_HILIC_neg_HM050.mzXML	241008_M274_01_HILIC_neg_HM051.mzXML	241008_M274_01_HILIC_neg_HM052.mzXML	241008_M274_01_HILIC_neg_HM057.mzXML	241008_M274_01_HILIC_neg_HM058.mzXML	241008_M274_01_HILIC_neg_HM059.mzXML	241008_M274_01_HILIC_neg_HM062.mzXML	241008_M274_01_HILIC_neg_HM065.mzXML	241008_M274_01_HILIC_neg_HM066.mzXML	241008_M274_01_HILIC_neg_HM095.mzXML	241008_M274_01_HILIC_neg_HM097.mzXML	241008_M274_01_HILIC_neg_HM099.mzXML	241008_M274_01_HILIC_neg_HM102.mzXML	241008_M274_01_HILIC_neg_HM105.mzXML
FT0021	101.060665744098	101.060665744098	101.060665744098	69.7168291928887	69.7168291928887	69.7168291928887	1	4.35452117733636	3.98647336028553	3.47501647821599	3.76632180084391	4.14959047611979	3.71067567128342	3.86427645814735	3.86244976124404	4.07310798309242	4.49017032230623	3.77883574009212	3.90048977132808	3.97068329427247	4.1666229087337	3.73308882979854	3.89133631211264	4.13373816153885	4.00417181725269	3.70400551543371	4.22853646027019	3.52620661852753	4.01414504559657	3.94874726682989	2.95218271018355	4.12734253558314	3.92683568816409	3.79139654334487	3.99169637971839	3.78043197207072	3.84420167150324	3.6086155484104	4.2911944964674	3.81993934926516	4.30578322237062	4.04634810968482	3.93152429641015	4.21141925723094	3.90507419443559	3.68860252983057	3.69918131696857	4.14060999019816	4.36706220508275	4.347592297251	3.8751347832334	4.2392644574949	4.32518862300282	4.28403993401994	4.11534304628054	4.04981069099314	4.04564995104864
FT0022	102.05653176587	102.05653176587	102.05653176587	432.135742795262	432.135742795262	432.135742795262	1	2.5301402148851	2.71435164698377	2.53047992693672	2.5745442865623	2.28582277022968	2.4049602305533	2.51199445783515	2.61439051827343	2.51572326671932	2.85343904541025	2.58246315433247	2.46199129129472	2.48542696905363	2.58420557921434	3.15152063599855	2.61710700910389	2.07050258755141	2.47601212301117	2.37888313637366	2.64893656319299	2.54862752467923	2.7873999722546	2.36366150234779	2.8749310313124	3.17575386771078	3.01143347773407	4.92960028219881	3.21810619784388	3.46013763016818	3.49379037680834	2.99992226280088	2.64912719062048	2.0122185731971	2.36471552780998	3.15765089929354	2.66773339938095	2.9111949950009	3.09703664711157	4.05522674583477	3.44414166650893	3.06885562502451	1.66729652016128	3.0396779888925	3.44667369997343	3.14929000437145	2.57035205047097	2.98304673741129	2.34344945289953	2.78112025477587	2.33997346504826
FT0023	104.035221951382	104.035221951382	104.035221951382	430.468994196414	430.468994196414	430.468994196414	1	NA	NA	NA	2.41003099393803	2.23520842321006	NA	1.44514062065983	NA	NA	NA	2.4674516428156	2.15231629474151	NA	NA	NA	2.27553415659701	NA	NA	2.05569546714938	NA	NA	NA	NA	3.53185244562683	NA	NA	1.12267951375506	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FT0024	105.019224469825	105.019224469825	105.019224469825	378.394066064546	378.394066064546	378.394066064546	1	1.69980198277086	NA	NA	NA	1.27965519104135	NA	0.922272170239106	NA	NA	NA	NA	NA	NA	NA	1.25753053889656	NA	NA	NA	NA	NA	1.7966487768421	NA	NA	3.25429789818519	NA	NA	2.26674405086499	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FT0025	108.045473732642	108.045473732642	108.045473732642	61.9481436891142	61.9481436891142	61.9481436891142	1	2.44399885226024	1.99894504097691	2.64369208879269	2.54186177508641	2.77902039109649	1.18204014021051	2.55681114904597	2.36860511072899	2.35773776738858	2.25140788630843	2.20201536329049	2.53858077887769	2.71363427552858	2.74816418925886	2.61885682170055	2.3504331117222	NA	2.11733680937696	2.67170435706201	2.117347409503	2.76235596725357	2.59414995473684	2.46988183957432	3.14222080482613	NA	2.8955796491848	1.68496511840082	2.50327291791165	2.18312418275845	2.32413418766425	2.8823644394358	2.68213247321473	2.64576198841125	1.96904984282429	2.55063800923764	2.83595447533185	2.38204278246143	2.580162615746	2.09718146707989	2.17799386590634	NA	1.88306350543102	NA	2.02212651723415	NA	2.36310669710538	3.06011743850545	2.35865176267256	3.1748154579391	2.15974499386123
FT0026	111.01977000478	111.01947526906	111.020460527879	98.3206167932255	79.0667058159743	99.7979686597136	48	5.06902110878647	5.02963296827917	4.81364908664988	4.97455444993747	4.90115775095375	4.76444139859173	4.85412876925228	4.94396631215509	4.70932054568057	5.05022779369478	4.72853894724538	4.79303076614049	4.96705637672414	4.95045309376024	4.74350810708354	4.91392510285366	4.99094031205677	4.79451992723479	4.66535047425551	5.02989653627651	4.61797433917071	4.8610959203144	5.00430226463859	4.57102529186994	NA	4.85175026798	5.55395568881117	5.76352002950759	5.68093818215727	5.31389191283469	4.994402836419	4.64606420028149	5.21322198721891	4.81858341334303	4.60231624800279	4.82298779501173	4.43379710802808	4.97766890154242	4.80273923550312	2.25926409939811	4.17169617651848	4.42155811020381	5.12657315745645	3.54063737955032	5.15568251686195	4.36383494782738	4.91524522437431	5.31602714906028	4.9100909495515	4.83466187852248
FT0027	112.02296498598	112.022931207656	112.022998764304	95.6032860132425	95.5591270163245	95.6474450101604	2	3.44670467874968	3.38113477962622	3.29569592614487	3.23856840596465	3.26641568861682	3.05847460990624	3.34290988996169	3.46923063294656	3.08371596790973	3.3379196604037	3.01414851488303	3.33402584072802	3.15323010804509	3.17754670692135	2.93197925294295	3.44319742466504	3.41951467039443	3.05502283271938	2.92994029709952	3.35246103743031	2.81745541388336	3.04866456726798	3.38806087886068	3.27984709914092	NA	3.29462980274583	4.23560432115765	4.39445659389143	4.0393982765285	3.82098269238732	3.52704723735178	2.81116171606356	3.21139208728676	3.09661749410407	3.00389298326665	3.21481428223348	1.20229700669033	3.52649687839375	3.12420293934004	NA	2.4338206774867	2.94268271543411	3.60995663394977	1.387254526402	3.6379059900167	3.01505675528256	2.58090436977636	3.7763853912694	3.14448835285566	3.19786464263442
FT0028	112.051456533007	112.051456533007	112.051456533007	240.124549526121	240.124549526121	240.124549526121	1	2.21217924830765	2.37247749168992	2.2541741475773	2.44195782293692	2.54236981930635	2.22097203365781	2.29762771158789	2.51578947562106	2.56515933085939	2.61478026329246	2.86311223015214	2.43244865359679	2.49860324593039	1.65667826266971	2.7217445039952	2.72805110642754	1.78110601633485	2.23643482211158	2.32717255444268	2.46473874398856	2.76700602390862	2.7186597918182	2.38167349053212	3.4218722670984	3.62689894323676	3.57298630192024	3.59119236472521	3.76877463734651	3.63818126922872	3.35535532077897	3.52945393876887	3.24621915809414	1.58672044370997	3.36189282358995	3.03374336300818	3.70585488889078	4.01283249150379	3.45352322196041	3.28364176034375	3.35948660181222	3.79926271070778	3.22186516072389	3.13618993022693	2.96042174671363	3.20231294197064	3.5362771046342	3.46978015211549	3.12112442806967	3.8444863936596	3.23137292501598
FT0029	112.985517196565	112.985164584325	112.98564416748	39.5715152568239	38.5204146109935	40.4581689323719	8	2.91165640208159	3.67038523852336	3.21080319824812	3.46799200865488	3.35201733713541	3.3155305632978	3.48453763016632	3.50368794630753	3.37486984846944	3.17637316145794	3.70598467261411	3.16345241148079	4.78463021232449	3.4983357432803	3.78945582703117	3.49748212979389	3.57979621665528	3.35559639974228	3.99438504547912	3.44507520147642	3.55612296678801	3.41284616300952	3.50219639742215	2.06930823962567	4.56205827657967	4.28845532059404	3.80973903601116	4.35481649153009	4.10503187258828	4.31467437086725	3.92511560290038	4.9813213614997	4.25738529778951	4.67262527987534	4.15874123722262	4.49383341442635	4.70647819482858	4.47751382073992	4.35035753432508	4.07882484258643	4.33314436187389	4.7608674448331	4.07489835756436	4.26411507463503	4.69110722964085	4.46595605230567	4.43290355630463	4.29071907526197	4.36967398266985	4.34812204957432
FT0030	114.05578283215	114.055769643773	114.055796020528	384.452921917944	382.832098454692	386.073745381196	2	3.45494946861506	3.52405273013494	3.38402041412701	3.56937544685831	2.63641718577468	3.42420021253288	3.48586985432978	3.25377116557399	3.13595200983454	3.3559590724544	3.2750105101283	3.10699059287377	3.2283175184257	3.31861636008103	3.28526248285974	3.10156757400891	3.2105810049547	2.59386878585658	2.90882424739046	3.55751249246829	3.20783679599478	3.05068707798515	3.14294187222225	3.39217918282208	3.88690983686696	3.5666668840978	3.77156923964661	3.98428924113541	4.07966578420753	2.66173512276974	2.99067450299745	2.70282254804647	3.40643764907465	3.79296133516252	3.26408554592876	3.04979764745654	3.20184403012868	3.62570987245217	4.36303959237761	3.49601091824973	2.9722945091519	2.84078986295127	2.34129644984986	3.51813171505139	4.08607252746629	2.77292622293722	3.26669798264668	2.76683582771455	3.01922240524763	3.24117469641546
FT0031	115.019898947937	115.003268127456	115.063664271204	53.8530059799227	49.8612118677629	64.8844229506061	47	4.69651613615561	4.54597265718462	4.37047205897538	4.57409501667685	4.60476248097233	4.40848786756105	4.54826734498323	4.42015173108568	4.58084189285432	4.72390831201494	4.28459004159258	4.54587133435495	4.81977119399238	4.68204302501673	4.63668487157203	4.62908834245629	4.72217118624826	4.58098126656204	4.80398782777337	4.75778810644767	4.19990673685327	4.37780925800775	4.71460666244502	3.5960755255305	4.97377182063803	4.80578087237451	4.27603289852054	4.78359155797715	4.61412665772075	4.59640981336309	4.41015743917905	5.10446159527218	4.65555306538072	5.13007646450512	4.65705183368258	4.7772682887829	5.09212193399243	4.78840728937128	4.55371679550577	4.51444387601092	4.97456599191212	5.18650876007409	5.11431177233929	4.74508813465414	5.06858974612467	5.16620311724638	5.06757133433274	4.79634347632992	4.8585887181449	4.78811877816611
FT0032	116.071523924794	116.071085274217	116.071965359242	380.327618660882	378.394066064546	390.318503353126	22	4.01643705997326	4.23978530975316	4.13393219203147	4.26425014384458	4.01992494668306	4.14041835439444	4.15301406636322	4.10493964038672	4.06332516523827	4.229787762586	4.08737489293827	4.03633055759242	4.07909214837366	4.12031176834498	4.33043917749914	4.16951522400144	4.13049165967713	4.02546381724612	4.06634047389487	4.14749804746273	4.12574096877845	4.1120084166334	3.89209300371025	4.16682718639922	4.3238629992741	4.57004221862616	4.40465920308213	4.42214083019596	4.53904823450063	4.36216031200792	4.32733956443881	3.79257967869121	4.34931692720045	3.66960694001525	4.35272196723359	4.32029636602479	4.22013271346492	4.54953455761093	3.96437646164	4.42150451300997	4.37737023347625	3.31717606212774	4.12218991708935	4.18201200739025	4.54461002015713	3.62591473586809	4.17248385378021	3.10972153877655	3.85353289465192	3.96263641824668
FT0033	117.019067361233	117.018649696967	117.020285820381	403.048743884153	397.796805567982	409.060776574409	27	4.56233095937678	4.59144954492211	4.44259685965354	4.3758631769415	4.23600890118828	4.15136471514374	4.35069588585231	4.03906914772707	4.06234848269688	4.605443011886	4.05509574693707	4.16712908072236	4.3355851821452	4.43393694022013	3.60590906236306	4.27863661617813	4.60470164107922	3.69585487857326	4.14295903355266	4.7359829811406	3.65038810362536	4.13776118610878	4.6151373495089	3.59424609116973	3.92987221054305	3.48348976654422	3.2819716300962	3.41803245843309	3.60029440487201	3.37366593384534	3.62653986265499	3.91440189789646	3.30569327905845	4.47313968245607	3.44272389697823	3.69440821917407	3.74363309710497	3.72562494603654	3.76479878285234	3.54188877917849	3.80117872804332	4.04526222148871	3.66471649624788	3.34769215818882	4.00966792954567	3.85406763134065	3.96604240540107	4.02400866984131	3.95994461647824	3.683475115864
FT0034	117.019444996978	117.018575915465	117.02160193934	380.418938975859	377.189392997483	389.821176652347	26	4.37864892033299	4.28383591127949	4.1626549707254	4.48994096204807	3.88725864215124	4.06561010690046	4.15982275131514	4.2838156530224	3.89023340772241	4.27766191600163	3.67382679972565	3.91727024312046	4.06825160876776	4.17319653824664	4.19784835633739	4.09561773390516	4.35855270324233	3.81743129356056	3.9803914212277	4.50552681415883	3.83261287401631	4.32376886974162	4.32902075757137	2.99811225541264	2.01522220132938	2.84860938698245	2.6433619645849	2.47232632491533	2.77952516882319	1.80353613775362	2.485936246028	NA	2.02303492958833	NA	2.06530088581203	2.78173299584336	2.53622443374643	3.18850632687623	2.16956915325877	2.32151853604511	1.97774474863672	3.91581778286184	2.29497728818515	2.47706679711753	2.8197860758278	2.01991762731852	2.51940215198772	1.60827267155801	1.69784514256376	NA
FT0035	118.050866733375	118.050866733375	118.050866733375	414.367540892496	414.367540892496	414.367540892496	1	2.53496477501978	2.75814392313172	3.09297835060252	2.80145943477937	2.56172091755507	2.39049269193631	2.57061716197057	2.3676434479827	1.53199014164066	2.96438151361515	3.12830783918846	2.79143087966666	1.75369374504236	2.70981531270941	1.71378985712988	2.84499751105485	2.1410510264717	1.76792006443933	2.30467643418644	2.42771456228017	2.19526225585076	2.62325128359988	2.65508217057519	3.67386401052536	NA	NA	0.775191041816884	NA	NA	NA	NA	NA	NA	1.6097147325862	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.97394336169267	NA
FT0036	118.918145443447	118.917603401353	118.918934079127	23.9767502766952	23.4975476615599	25.2350715558901	24	3.10609412316614	3.23927574696286	2.82351441142703	2.64015304450336	3.10166157993689	2.67799085898694	3.11529305230445	2.6909094806535	2.84384962134892	3.1229139832924	2.84991053418617	3.14865117542426	3.17083170274799	3.22720437812013	3.08180032741881	3.14338650082197	3.21850165161696	3.21353882861846	3.37069094915474	3.35979685575938	2.60825717604515	2.98133165015037	3.1249585084265	1.87987729637753	4.16001919170764	4.11563326378916	3.0135460855795	2.50727311674958	3.4364112233093	3.96981167047818	3.84669153740771	4.45774382350786	3.89589674947103	4.35637877508018	3.95342689997425	4.13538810933573	3.62854405899306	4.14671648073288	4.02126025358112	4.13742390404834	3.86387804618149	4.73277005235489	4.07074968444993	3.9122935794507	4.26261511248452	4.46032620960667	4.57736226163523	4.08723029479349	4.31553038389674	4.27196727144159
FT0037	119.034933295572	119.034933295572	119.034933295572	365.205045632941	365.205045632941	365.205045632941	1	2.96006695755787	2.32127428399369	3.12976631826231	2.06144946402829	2.77289827664459	2.98014299243091	2.64189960892769	3.16638658189261	2.79615105690738	2.81068533691184	3.28756213597908	3.20853163830209	2.82750831876039	2.72584955532882	2.01341315111976	2.97822065239822	2.95203618899749	2.88002947294734	2.97878893536295	2.2666282157782	3.03255808207699	NA	2.67764466687291	3.92718805937919	2.5572478052898	2.52793940475161	2.8224893585061	NA	2.00457044103402	1.60286557020613	2.47932975082866	2.592778069307	1.65508085288159	2.15177091854126	2.65471247890439	2.20615589356426	2.35726129648605	2.85594269566536	2.43439893579254	2.31113658735764	NA	1.79650091379723	1.90935462090059	NA	2.49418517637737	2.74252580531702	2.19779105169417	1.93204024528689	2.43854653024154	2.48575862529326
FT0038	121.029092869359	121.028908265509	121.02930300155	135.221833113666	131.750362647605	136.431695959241	9	4.16685192802092	4.06774815247458	3.95649009648924	4.10631959504202	4.20282147437963	4.03951223510402	4.11804468250029	3.99026695226198	3.96028235118055	4.21044153453475	3.71523859451948	4.2585186038963	4.40931674510939	4.13153301147009	4.27303348451879	4.0802007234387	4.36099156492715	4.10313197999886	4.34097247531835	4.30837516709592	3.84619141960333	4.14558012904221	4.18658202618566	3.54127655121468	4.69016905071384	4.50676339168556	3.95403091963963	4.57685077809082	4.37871663287154	4.38183225876341	4.30356332668617	4.74780110646968	4.39205711178536	4.86662398194917	4.39381228312644	4.46224116321832	4.68689949965905	4.54012287476083	4.36705400625778	4.17058372556824	4.74067111299429	4.94516375085432	4.51144177021478	4.42525113273246	4.80689605491485	5.21093770613274	4.77661710740624	4.62203743437576	4.58330040531898	4.50616946160173
FT0039	121.028505299871	121.028505299871	121.028505299871	45.5153116739991	45.5153116739991	45.5153116739991	1	3.43957548125103	2.92300339512977	2.89128362641773	2.87302267559585	3.3436803221085	2.88988679325866	3.1208442376878	3.51902831963027	3.36761806620986	3.32491842818817	3.30417717933111	3.43602066117708	3.54845733631884	3.34205567529941	3.59162583147089	2.90303937618565	3.2048004209173	3.3386781174673	3.47087522430627	3.13585345482314	3.40282583108822	3.11437884890163	3.22909957937899	3.49737235676331	3.660066715253	3.62893566101261	2.91695039637764	3.72286715528877	3.55921497526499	3.08413646556458	3.10064187877625	3.55712137747605	3.45439860558517	3.47650089965672	3.43972698256621	3.6552766576204	3.7871698786866	3.27615979803255	3.20796016468368	3.39941086017087	3.75418684726229	3.71137136667096	3.27103374693463	3.35852482295557	3.60475255191168	3.79150772655801	3.86893218675936	3.46766608075598	3.55795838559319	3.46269113390427
FT0040	121.029074956441	121.029074956441	121.029074956441	89.8094460023556	89.8094460023556	89.8094460023556	1	3.38155125864361	3.20183107518221	3.08256586405384	3.09473948068563	2.98049676153799	3.0599070555969	3.02313018542144	2.90521246063614	3.0699691316272	3.23264122365447	2.95956815378054	3.45510131466434	3.51642423717354	3.28391718410522	3.24538057957811	3.26192836179962	3.25816963779621	3.21058767774732	3.30408873138741	3.45623751275945	2.78934544863567	2.81478810116022	3.14185285706633	2.58492299508411	3.57826329514453	3.56377944132079	3.24915596924374	2.99417340963911	3.18918943346786	3.06664125617972	4.48932286872256	3.52690550988348	2.83388674584866	3.81400043073542	3.42293232660294	3.64012016674888	3.52341829638181	3.50220374753363	3.10436595139521	3.29299346775129	3.56204495725775	4.00943957679682	3.38305419340917	3.48125548432233	3.76331866152219	3.63852411665372	3.65903746705235	3.47638398473513	3.67691136868357	3.4383232090379
FT0041	122.060828416097	122.060828416097	122.060828416097	111.114494103426	111.114494103426	111.114494103426	1	NA	1.01458566786296	1.70880956640554	NA	NA	1.33618767743379	1.81537905287857	NA	1.85953415384492	NA	1.94764445113232	NA	NA	NA	1.56054321586878	NA	NA	NA	NA	NA	1.2720967824629	NA	NA	3.07108563800131	1.23632922462259	1.77668192667709	0.686516346039972	NA	NA	NA	2.24141563105637	1.62460296552032	1.13396315808975	1.3314787591392	NA	2.42028182212357	NA	1.75705603469073	NA	1.38570296475222	2.18491834963105	NA	1.32002471146342	NA	2.08470970466866	NA	1.73334977716004	NA	2.04226842744729	NA
FT0042	123.056022061341	123.056022061341	123.056022061341	68.3502032440273	68.3502032440273	68.3502032440273	1	NA	2.17176788057585	1.70271870693481	NA	2.27173623215365	2.03276230208287	2.27162106809878	1.80395759520175	NA	2.2883236950386	2.36943830554849	NA	NA	NA	NA	2.19837977597518	NA	1.70481843668358	2.12620831579571	1.42078642323266	1.95770730796712	NA	2.26331262679375	2.78409971845185	1.34541981550741	2.36591238862238	NA	NA	NA	1.6585343226714	2.25545863425342	2.29288462563803	NA	1.65330240582636	2.05290488372761	2.74546592834765	1.80952093214283	2.05132121363641	1.37143376555854	1.58272561071159	NA	NA	1.76222883392195	1.44507554302094	NA	NA	2.17729894244133	1.56570078641148	2.68291153962176	2.4205823780093
FT0043	124.007065958479	124.006918926379	124.007212990578	376.549586816488	375.246997210839	377.852176422136	2	2.32384145852356	2.24982854529075	2.06913775055952	2.31805220298878	1.76898360690738	2.61821480373663	2.58169813793929	2.08857256001199	2.59375870066519	2.16319191348394	2.50546960662154	2.17558958133112	NA	2.48300166530633	2.34898665681902	2.24070907737719	1.9595746061317	2.52333307523394	2.0944788486378	2.2030852244096	2.66478313634344	2.55497959731123	2.49342783969343	2.91054329773685	NA	2.64477623952751	2.68315362192783	1.82618983546188	2.32747789975529	1.93233318194849	2.29688230674849	NA	2.21320803318272	2.64333731457003	2.57641394499159	2.65356354227558	2.35748070406838	2.34450028898062	4.31655835844048	1.51074502476662	2.10508686033857	2.13967813100341	1.61861549388315	2.11498097424731	NA	2.21192194529643	2.43973809125492	1.36321142571706	2.60544886480073	2.36116882216301
FT0044	125.035438502499	125.035109493116	125.035575378677	83.2000553969057	75.3977137868748	85.1444135696961	4	2.90597379666488	3.27909632863913	3.36432260990931	3.6094337578342	2.9331889430977	3.42222146024566	3.3671649797178	2.95655268116665	2.84526289099536	3.22314372090751	3.04125627420369	2.91942918905608	3.21775040864311	3.10949672155111	2.5084294719438	3.33973154350782	3.59488735390132	2.93019832018005	2.43460032759799	3.7239949792088	2.58825967078835	2.74602764901107	3.30773547761107	2.90818169170913	2.02851311356931	2.70900647115539	4.45602611867737	5.00471426378473	4.66346218266018	4.06218160342606	3.05618538328632	2.80684001986569	3.85824682563625	2.99599433452111	2.40669145857349	2.75788171998115	NA	3.32032304738633	4.32530606340154	2.38659423831978	2.16013632715274	2.0535459975042	3.8000108959903	2.80813065040945	3.42549704042472	2.59277257018163	3.08743168032049	3.10886083331236	2.87987012828985	3.38656823484096
FT0045	126.949397515995	126.949397515995	126.949397515995	40.4843902417655	40.4843902417655	40.4843902417655	1	2.75507824084117	2.81646465567064	3.00744978657299	2.78639768424417	2.91853172448855	2.5201782698633	2.53472971711215	2.66096962699833	3.00711050414362	2.95311361034059	2.75028155771348	2.88139229861712	2.73555674370895	2.93265993906281	2.97627159079973	2.69265051502184	2.96664232375757	2.82610950054874	3.17816636154462	3.10286122222146	2.37670624646113	2.36384401103845	3.27957566189183	3.09009232779944	3.33273027181143	2.41099006609168	2.41787636197399	2.91201479438733	2.48551213725608	3.13849994529353	2.50173313284128	3.00286026522673	3.14930488663742	3.48771912665334	3.22084514514689	3.32062888052361	2.84571861001078	2.96552120654876	2.5956506654614	2.99985799884645	2.82273437132306	2.96068015759345	3.21946145617022	3.01201055993511	3.37577526679684	3.44544917640339	3.07303645571668	3.68191049637355	3.03355123547796	2.93774404532108
FT0046	128.035144451926	128.034617023339	128.035806042101	373.313671129101	369.697971709523	380.346366067635	51	4.79054286716031	4.87998779158896	4.82324334858682	4.87845585136466	4.8971716510906	4.90019610164319	4.93608406806497	4.96646438733476	4.8590293458359	4.94715553923294	4.92096935788383	4.90410129901152	5.02172252538219	4.88337036133938	5.17884447498546	4.88946506855183	4.796618655863	4.83675068380467	5.06910903686613	4.87429769122803	4.94770418909053	4.88678836858424	4.80108905669983	4.95239605808569	4.93527993599841	4.95521178303433	4.86461558929323	4.56443376535173	4.66159329311582	4.53128725163358	4.73100645526233	4.76148542167386	4.35800360011512	4.35409494781073	4.78135814433267	4.97116300106288	5.00346827243815	4.95608896003442	4.38577202203849	4.4934615317292	4.92301509843498	4.29138681581914	4.66153328657579	4.34789261260339	4.87573925662289	4.92536817495531	5.00076114150584	4.20545699536527	5.01525286528511	4.64108665974666
FT0047	128.035464523782	128.035144927884	128.035784119679	432.239950396158	432.135742795262	432.344157997054	2	2.92162205271753	2.92471061915906	2.83323873428227	2.92502344419218	2.67752701284305	2.84169109801832	2.75424499189934	2.99518613287253	2.61146919901513	3.02906483942573	2.87524237381555	2.74976057133735	2.74844051944658	2.66809961867422	3.25621387150565	2.73973940732687	2.85234607834522	2.59208851088487	2.14624025483795	2.98141159513468	2.86734199732631	2.98233480335798	2.79034288071255	3.12166709914968	3.6673162953642	3.28626495006385	5.25692400304814	3.47363417655719	3.80399973989315	3.74521497527585	3.39280052164027	2.8440410167095	2.63805991749784	2.94758016747075	3.54352014524697	3.20610825031483	3.27050651038298	3.34216304092626	4.58093253865989	3.42153349303753	3.34080459843079	2.5495878395072	3.33789419065859	3.81499751670486	3.30676953673624	2.98449570342319	3.31515952912793	2.46497863826005	2.7985693571257	2.63963929941537
FT0048	128.891791590669	128.891582372668	128.892000808671	280.263864985328	277.755023238254	282.772706732402	2	4.3334978956267	4.22588121047615	3.88179694477715	4.1194550998737	4.05831131763948	3.95542422043658	4.05055811996335	4.02793703283701	4.09750858995116	4.09838067012828	3.96926330494889	4.16798454312768	4.40715317996225	4.1705739279893	4.29790357560972	4.23127000512834	4.33493433790388	4.34121742964343	4.50419271664382	4.13136526209407	3.87358319221748	4.03434048771958	4.34968620010955	2.82807705466549	4.52159537572386	4.32665366168504	3.65718785378789	3.88483703649896	3.86192815031465	3.92724753975614	3.72607165176292	4.63154560539006	3.5894084887435	4.77951432425074	4.10823467690896	4.26109387557137	4.53377000283489	3.91297080816952	3.85658862639873	3.52049904048777	3.92246685926051	4.36070223407076	3.85785403589612	4.06298993112559	4.7059302287732	3.2799929984489	4.23488953714315	3.8838818837417	4.34462006390964	4.08825408381278
FT0049	129.055381935371	129.055054791595	129.055662580877	84.0285977060597	69.1280501856267	89.1733726368043	38	4.65833651406192	4.7989793626641	4.61249098804373	4.54354524893934	4.39630011964817	4.57206504684816	4.54026237345085	4.36871686991694	4.38054305062336	4.59251853472019	4.36063183112816	4.79889859484182	5.061241611735	4.63655573595701	4.08414718580355	4.75265954313795	4.53314619301839	4.19829402723228	4.04886634130055	4.88092037967317	4.25135438289174	4.24598216651279	4.77293086258131	4.32110973870294	5.25560575714695	4.54927351404127	4.53955437986737	4.7299918376992	3.13501785795506	4.12957993044373	4.38967366364196	4.30248106028592	5.09373597130596	3.99655456302909	5.26835668191977	4.1035012996743	3.52791038265223	3.98561532249079	2.94081084949971	3.4293846068156	3.24819046253055	3.88412598805955	5.49704306476794	4.62425704751411	4.23157436808206	4.08233100069131	5.23439052607902	5.43730876346588	4.08348434615791	5.29213258264016
